Time,NR-ARFCN,PCI,_oid,RSRP,RSRQ,SINR,PDSCH_MCS,PUSCH_MCS,PDSCH PRBs,PUSCH PRBs,throughput_DL,C-RNTI,Corridor_tag,lab_anom,lab_bs,lab_inf,lab_1rr,Label
2022-10-04 17:49:48.695,628416,17,1350791784,-78.69999695,-10.30000019,36.79999924,25.0,15.0,129.0,4.0,321896476,16125,0,0,0,0,0,0
2022-10-04 17:49:49.193,628416,17,1350791784,-79.0,-10.39999962,36.79999924,26.0,15.0,128.0,4.0,385020928,16125,0,0,0,0,0,0
2022-10-04 17:49:49.699,628416,17,1350791784,-78.59999847,-10.39999962,37.40000153,27.0,15.0,128.0,4.0,385020928,16125,0,0,0,0,0,0
2022-10-04 17:49:50.217,628416,17,1350791784,-79.19999695,-10.30000019,33.70000076,26.0,15.0,128.0,4.0,356132059,16125,0,0,0,0,0,0
2022-10-04 17:49:50.718,628416,17,1350791784,-82.19999695,-10.39999962,31.39999962,25.0,16.0,129.0,4.0,356132059,16125,0,0,0,0,0,0
2022-10-04 17:49:51.230,628416,17,1350791784,-80.80000305,-10.30000019,35.0,26.0,16.0,128.0,4.0,356132059,16125,0,0,0,0,0,0
2022-10-04 17:49:51.735,628416,17,1350791784,-85.0,-10.30000019,31.0,26.0,15.0,128.0,4.0,382574792,16125,0,0,0,0,0,0
2022-10-04 17:49:52.249,628416,17,1350791784,-84.69999695,-10.30000019,33.59999847,26.0,15.0,128.0,4.0,382574792,16125,0,0,0,0,0,0
2022-10-04 17:49:52.757,628416,17,1350791784,-78.0,-10.30000019,35.20000076,26.0,15.0,128.0,4.0,382574792,16125,0,0,0,0,0,0
2022-10-04 17:49:53.270,628416,17,1350791784,-81.59999847,-10.30000019,33.79999924,25.0,16.0,127.0,4.0,382574792,16125,0,0,0,0,0,0
2022-10-04 17:49:53.802,628416,17,1350791784,-80.90000153,-10.30000019,35.79999924,24.0,15.0,128.0,4.0,332272112,16125,0,0,0,0,0,0
2022-10-04 17:49:54.292,628416,17,1350791784,-82.69999695,-10.30000019,32.70000076,25.0,16.0,128.0,4.0,332272112,16125,0,0,0,0,0,0
2022-10-04 17:49:54.794,628416,17,1350791784,-82.09999847,-10.30000019,34.09999847,25.0,16.0,128.0,4.0,332272112,16125,0,0,0,0,0,0
2022-10-04 17:49:55.313,628416,17,1350791784,-84.90000153,-10.39999962,33.0,26.0,15.0,128.0,4.0,354357088,16125,0,0,0,0,0,0
2022-10-04 17:49:55.842,628416,17,1350791784,-83.0,-10.30000019,34.79999924,26.0,15.0,127.0,4.0,354357088,16125,0,0,0,0,0,0
2022-10-04 17:49:56.346,628416,17,1350791784,-83.90000153,-10.30000019,32.90000153,25.0,15.0,128.0,4.0,354357088,16125,0,0,0,0,0,0
2022-10-04 17:49:56.867,628416,17,1350791784,-82.80000305,-10.30000019,35.09999847,25.0,15.0,128.0,4.0,349867521,16125,0,0,0,0,0,0
2022-10-04 17:49:57.366,628416,17,1350791784,-80.0,-10.30000019,34.79999924,25.0,15.0,128.0,4.0,349867521,16125,0,0,0,0,0,0
2022-10-04 17:49:57.880,628416,17,1350791784,-83.59999847,-10.30000019,33.09999847,25.0,15.0,128.0,4.0,349867521,16125,0,0,0,0,0,0
2022-10-04 17:49:58.412,628416,17,1350791784,-79.30000305,-10.30000019,36.09999847,24.0,15.0,128.0,4.0,384898173,16125,0,0,0,0,0,0
2022-10-04 17:49:58.900,628416,17,1350791784,-84.5,-10.30000019,32.40000153,25.0,15.0,128.0,4.0,384898173,16125,0,0,0,0,0,0
2022-10-04 17:49:59.405,628416,17,1350791784,-80.30000305,-10.30000019,35.5,26.0,15.0,127.0,4.0,304282624,16125,0,0,0,0,0,0
2022-10-04 17:49:59.926,628416,17,1350791784,-79.40000153,-10.30000019,34.40000153,24.0,16.0,127.0,4.0,304282624,16125,0,0,0,0,0,0
2022-10-04 17:50:00.431,628416,17,1350791784,-78.5,-10.30000019,34.90000153,23.0,15.0,128.0,4.0,304282624,16125,0,0,0,0,0,0
2022-10-04 17:50:00.961,628416,17,1350791784,-79.09999847,-10.30000019,36.59999847,24.0,16.0,128.0,4.0,313306605,16125,0,0,0,0,0,0
2022-10-04 17:50:01.450,628416,17,1350791784,-79.30000305,-10.30000019,34.90000153,23.0,15.0,128.0,4.0,313306605,16125,0,0,0,0,0,0
2022-10-04 17:50:01.952,628416,17,1350791784,-79.80000305,-10.30000019,34.09999847,22.0,16.0,128.0,4.0,313306605,16125,0,0,0,0,0,0
2022-10-04 17:50:02.467,628416,17,1350791784,-79.59999847,-10.30000019,33.40000153,23.0,16.0,128.0,4.0,303390433,16125,0,0,0,0,0,0
2022-10-04 17:50:02.986,628416,17,1350791784,-80.69999695,-10.30000019,35.20000076,24.0,16.0,128.0,4.0,303390433,16125,0,0,0,0,0,0
2022-10-04 17:50:03.486,628416,17,1350791784,-81.09999847,-10.39999962,34.70000076,25.0,16.0,127.0,4.0,303390433,16125,0,0,0,0,0,0
2022-10-04 17:50:03.994,628416,17,1350791784,-80.80000305,-10.30000019,33.79999924,24.0,16.0,128.0,4.0,310228480,16125,0,0,0,0,0,0
2022-10-04 17:50:04.507,628416,17,1350791784,-79.59999847,-10.39999962,35.59999847,24.0,16.0,128.0,4.0,310228480,16125,0,0,0,0,0,0
2022-10-04 17:50:05.038,628416,17,1350791784,-79.0,-10.30000019,34.79999924,24.0,16.0,128.0,4.0,310228480,16125,0,0,0,0,0,0
2022-10-04 17:50:05.560,628416,17,1350791784,-80.69999695,-10.30000019,32.90000153,25.0,15.0,128.0,4.0,310200284,16125,0,0,0,0,0,0
2022-10-04 17:50:06.063,628416,17,1350791784,-82.5,-10.39999962,32.59999847,26.0,16.0,128.0,4.0,310200284,16125,0,0,0,0,0,0
2022-10-04 17:50:06.573,628416,17,1350791784,-81.30000305,-10.30000019,34.09999847,26.0,15.0,128.0,4.0,310200284,16125,0,0,0,0,0,0
2022-10-04 17:50:07.083,628416,17,1350791784,-81.40000153,-10.39999962,34.09999847,26.0,16.0,128.0,4.0,385472063,16125,0,0,0,0,0,0
2022-10-04 17:50:07.590,628416,17,1350791784,-81.59999847,-10.39999962,31.29999924,26.0,16.0,128.0,4.0,385472063,16125,0,0,0,0,0,0
2022-10-04 17:50:08.105,628416,17,1350791784,-82.5,-10.39999962,33.79999924,26.0,15.0,128.0,4.0,385472063,16125,0,0,0,0,0,0
2022-10-04 17:50:08.639,628416,17,1350791784,-81.40000153,-10.30000019,34.29999924,27.0,15.0,128.0,4.0,365694527,16125,0,0,0,0,0,0
2022-10-04 17:50:09.138,628416,17,1350791784,-81.69999695,-10.30000019,35.09999847,26.0,15.0,128.0,4.0,365694527,16125,0,0,0,0,0,0
2022-10-04 17:50:09.659,628416,17,1350791784,-81.69999695,-10.39999962,31.5,26.0,15.0,128.0,4.0,365694527,16125,0,0,0,0,0,0
2022-10-04 17:50:10.162,628416,17,1350791784,-82.0,-10.39999962,31.79999924,26.0,15.0,128.0,4.0,386689024,16125,0,0,0,0,0,0
2022-10-04 17:50:10.682,628416,17,1350791784,-81.69999695,-10.39999962,33.5,26.0,15.0,127.0,4.0,386689024,16125,0,0,0,0,0,0
2022-10-04 17:50:11.181,628416,17,1350791784,-82.5,-10.30000019,31.79999924,25.0,15.0,128.0,4.0,338856960,16125,0,0,0,0,0,0
2022-10-04 17:50:11.696,628416,17,1350791784,-83.30000305,-10.39999962,29.89999962,24.0,15.0,128.0,4.0,338856960,16125,0,0,0,0,0,0
2022-10-04 17:50:12.194,628416,17,1350791784,-82.40000153,-10.30000019,28.60000038,25.0,15.0,129.0,4.0,339045376,16125,0,0,0,0,0,0
2022-10-04 17:50:12.721,628416,17,1350791784,-82.59999847,-10.39999962,30.20000076,26.0,15.0,128.0,4.0,339045376,16125,0,0,0,0,0,0
2022-10-04 17:50:13.243,628416,17,1350791784,-82.19999695,-10.39999962,28.89999962,27.0,15.0,128.0,4.0,385533952,16125,0,0,0,0,0,0
2022-10-04 17:50:13.719,628416,17,1350791784,-81.80000305,-10.39999962,32.0,27.0,15.0,128.0,4.0,385533952,16125,0,0,0,0,0,0
2022-10-04 17:50:14.246,628416,17,1350791784,-81.59999847,-10.30000019,32.40000153,28.0,15.0,128.0,4.0,372859656,16125,0,0,0,0,0,0
2022-10-04 17:50:14.724,628416,17,1350791784,-80.19999695,-10.30000019,33.5,26.0,15.0,128.0,4.0,372859656,16125,0,0,0,0,0,0
2022-10-04 17:50:15.230,628416,17,1350791784,-80.90000153,-10.39999962,32.0,25.0,15.0,128.0,4.0,372859656,16125,0,0,0,0,0,0
2022-10-04 17:50:15.726,628416,17,1350791784,-80.40000153,-10.30000019,32.20000076,25.0,15.0,128.0,4.0,381434362,16125,0,0,0,0,0,0
2022-10-04 17:50:16.242,628416,17,1350791784,-80.19999695,-10.39999962,33.79999924,25.0,14.0,128.0,4.0,381434362,16125,0,0,0,0,0,0
2022-10-04 17:50:16.778,628416,17,1350791784,-79.09999847,-10.39999962,34.70000076,25.0,15.0,128.0,4.0,381434362,16125,0,0,0,0,0,0
2022-10-04 17:50:17.264,628416,17,1350791784,-80.09999847,-10.30000019,31.89999962,25.0,14.0,128.0,4.0,361071616,16125,0,0,0,0,0,0
2022-10-04 17:50:17.767,628416,17,1350791784,-79.59999847,-10.39999962,33.29999924,25.0,14.0,128.0,4.0,361071616,16125,0,0,0,0,0,0
2022-10-04 17:50:18.285,628416,17,1350791784,-80.5,-10.30000019,33.09999847,25.0,15.0,129.0,4.0,325787492,16125,0,0,0,0,0,0
2022-10-04 17:50:18.782,628416,17,1350791784,-81.59999847,-10.30000019,30.89999962,26.0,15.0,128.0,4.0,325787492,16125,0,0,0,0,0,0
2022-10-04 17:50:19.300,628416,17,1350791784,-85.40000153,-10.30000019,29.89999962,27.0,14.0,128.0,4.0,382290944,16125,0,0,0,0,0,0
2022-10-04 17:50:19.803,628416,17,1350791784,-85.80000305,-10.39999962,30.79999924,26.0,13.0,128.0,4.0,382290944,16125,0,0,0,0,0,0
2022-10-04 17:50:20.321,628416,17,1350791784,-83.69999695,-10.39999962,30.60000038,25.0,14.0,128.0,4.0,359882293,16125,0,0,0,0,0,0
2022-10-04 17:50:20.822,628416,17,1350791784,-80.69999695,-10.30000019,30.5,25.0,15.0,128.0,4.0,359882293,16125,0,0,0,0,0,0
2022-10-04 17:50:21.349,628416,17,1350791784,-80.09999847,-10.30000019,31.39999962,24.0,14.0,128.0,4.0,359882293,16125,0,0,0,0,0,0
2022-10-04 17:50:21.842,628416,17,1350791784,-79.19999695,-10.30000019,30.79999924,24.0,15.0,129.0,4.0,331067707,16125,0,0,0,0,0,0
2022-10-04 17:50:22.360,628416,17,1350791784,-82.5,-10.39999962,27.20000076,25.0,15.0,128.0,4.0,331067707,16125,0,0,0,0,0,0
2022-10-04 17:50:22.864,628416,17,1350791784,-82.0,-10.30000019,32.59999847,24.0,15.0,128.0,4.0,331067707,16125,0,0,0,0,0,0
2022-10-04 17:50:23.397,628416,17,1350791784,-79.5,-10.30000019,31.39999962,23.0,15.0,128.0,4.0,342998016,16125,0,0,0,0,0,0
2022-10-04 17:50:23.887,628416,17,1350791784,-80.59999847,-10.30000019,28.60000038,24.0,15.0,128.0,4.0,342998016,16125,0,0,0,0,0,0
2022-10-04 17:50:24.417,628416,17,1350791784,-83.0,-10.30000019,32.09999847,24.0,14.0,128.0,4.0,306797568,16125,0,0,0,0,0,0
2022-10-04 17:50:24.905,628416,17,1350791784,-82.90000153,-10.39999962,33.59999847,24.0,14.0,128.0,4.0,306797568,16125,0,0,0,0,0,0
2022-10-04 17:50:25.408,628416,17,1350791784,-78.09999847,-10.39999962,36.40000153,25.0,14.0,128.0,4.0,342823128,16125,0,0,0,0,0,0
2022-10-04 17:50:25.923,628416,17,1350791784,-80.19999695,-10.30000019,33.40000153,26.0,15.0,128.0,4.0,342823128,16125,0,0,0,0,0,0
2022-10-04 17:50:26.429,628416,17,1350791784,-81.19999695,-10.30000019,33.70000076,27.0,15.0,128.0,4.0,319002624,16125,0,0,0,0,0,0
